fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,fixture_status_extra,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,league_standings,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away
1049059,B. Dankert,UTC,2024-02-02T19:30:00+00:00,1706902200,1706902200,1706905800,723,Voith-Arena,Heidenheim an der Brenz,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 20,True,180,FC Heidenheim,https://media.api-sports.io/football/teams/180.png,,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,,0,0,0,0,0,0,,,,
1049052,T. Stieler,UTC,2024-02-03T14:30:00+00:00,1706970600,1706970600,1706974200,20732,Fußball Arena München,München,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 20,True,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,True,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,False,3,1,1,1,3,1,,,,
1049054,D. Siebert,UTC,2024-02-03T14:30:00+00:00,1706970600,1706970600,1706974200,12717,Europa-Park Stadion,Freiburg im Breisgau,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 20,True,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,False,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,True,1,3,1,2,1,3,,,,
1049056,B. Brand,UTC,2024-02-03T14:30:00+00:00,1706970600,1706970600,1706974200,11899,MEWA ARENA,Mainz,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 20,True,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,False,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,True,0,1,0,1,0,1,,,,
1049058,P. Ittrich,UTC,2024-02-03T14:30:00+00:00,1706970600,1706970600,1706974200,751,Vonovia Ruhrstadion,Bochum,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 20,True,176,Vfl Bochum,https://media.api-sports.io/football/teams/176.png,,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,,1,1,1,0,1,1,,,,
1049060,T. Reichel,UTC,2024-02-03T14:30:00+00:00,1706970600,1706970600,1706974200,705,Merck-Stadion am Böllenfalltor,Darmstadt,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 20,True,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,False,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,True,0,2,0,1,0,2,,,,
1049057,T. Gerach,UTC,2024-02-03T17:30:00+00:00,1706981400,1706981400,1706985000,20736,Cologne Stadium,Köln,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 20,True,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,True,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,False,2,0,0,0,2,0,,,,
1049055,F. Badstübner,UTC,2024-02-04T14:30:00+00:00,1707057000,1707057000,1707060600,752,Volkswagen Arena,Wolfsburg,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 20,True,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,,2,2,0,1,2,2,,,,
1049053,M. Fritz,UTC,2024-02-04T16:30:00+00:00,1707064200,1707064200,1707067800,20737,Leipzig Stadium,Leipzig,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 20,True,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,True,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,False,2,0,1,0,2,0,,,,
1049037,M. Petersen,UTC,2024-02-07T17:30:00+00:00,1707327000,1707327000,1707330600,11899,MEWA ARENA,Mainz,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 18,True,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,,1,1,1,1,1,1,,,,
