Date,League_ID,Season,Home_Team,Away_Team,Home_Goals,Away_Goals,Home_Goals_Time,Away_Goals_Time,RefereeName,Outcome,Total_Goals,Exact_Score,Team_Home,Avg_Goals_Scored_Last5_Home,Avg_Goals_Conceded_Last5_Home,Avg_Points_Last5_Home,Avg_Goals_Scored_Home_Last5_Home,Avg_Goals_Scored_Away_Last5_Home,Avg_Goals_Conceded_Home_Last5_Home,Avg_Goals_Conceded_Away_Last5_Home,Avg_Points_Home_Last5_Home,Avg_Points_Away_Last5_Home,Team_Away,Avg_Goals_Scored_Last5_Away,Avg_Goals_Conceded_Last5_Away,Avg_Points_Last5_Away,Avg_Goals_Scored_Home_Last5_Away,Avg_Goals_Scored_Away_Last5_Away,Avg_Goals_Conceded_Home_Last5_Away,Avg_Goals_Conceded_Away_Last5_Away,Avg_Points_Home_Last5_Away,Avg_Points_Away_Last5_Away,Diff_Avg_Goals_Scored_Last5,Diff_Avg_Goals_Scored_Venue_Last5,Diff_Avg_Goals_Conceded_Last5,Diff_Avg_Goals_Conceded_Venue_Last5,Diff_Avg_Points_Last5,Diff_Avg_Points_Venue_Last5,Month,DayOfWeek
2021-09-12 16:30:00,140,2021.0,Cadiz,Real Sociedad de Fútbol,0.0,2.0,0.0,0.0,Muñiz,A,2.0,0-2,Cadiz,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.5,1.0,2.0,1.0,0.5,1.0,Real Sociedad de Fútbol,1.3333333333333333,1.3333333333333333,2.0,1.0,2.0,0.0,4.0,3.0,0.0,0.0,-0.5,0.3333333333333335,-2.0,-1.3333333333333335,0.5,9,6
2021-09-12 19:00:00,140,2021.0,Real Madrid CF,RC Celta de Vigo,5.0,2.0,1.0,2.0,Sánchez,H,7.0,5-2,Real Madrid CF,2.6666666666666665,1.3333333333333333,2.3333333333333335,5.0,3.5,2.0,2.0,3.0,2.0,RC Celta de Vigo,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,2.0,0.0,0.0,1.0,2.333333333333333,5.0,0.33333333333333326,2.0,2.0,2.0,9,6
2021-09-13 18:00:00,140,2021.0,Getafe CF,Elche CF,0.0,1.0,0.0,0.0,Melero,A,1.0,0-1,Getafe CF,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Elche CF,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,-0.6666666666666666,0.0,9,0
2021-09-13 20:00:00,140,2021.0,Granada CF,Real Betis,1.0,2.0,0.0,1.0,Cuadra,A,3.0,1-2,Granada CF,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,1.0,Real Betis,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,-0.3333333333333333,0.0,0.6666666666666667,0.0,0.0,0.0,9,0
2021-09-17 19:00:00,140,2021.0,RC Celta de Vigo,Cadiz,1.0,2.0,0.0,2.0,Mera,A,3.0,1-2,RC Celta de Vigo,0.75,2.0,0.25,0.5,0.0,1.5,0.0,0.0,1.0,Cadiz,1.0,1.75,0.5,1.5,1.0,2.0,1.0,0.5,1.0,-0.25,-0.5,0.25,0.5,-0.25,-1.0,9,4
2021-09-18 12:00:00,140,2021.0,Rayo Vallecano de Madrid,Getafe CF,3.0,0.0,1.0,0.0,Cordero,H,3.0,3-0,Rayo Vallecano de Madrid,1.25,1.25,1.0,4.0,0.0,0.0,2.0,3.0,0.0,Getafe CF,0.25,1.25,0.0,0.0,0.5,1.0,1.5,0.0,0.0,1.0,3.5,0.0,-1.5,1.0,3.0,9,5
2021-09-18 14:15:00,140,2021.0,Atletico Madrid,Athletic Club,0.0,0.0,0.0,0.0,Gil,D,0.0,0-0,Atletico Madrid,1.75,1.0,2.5,1.5,2.0,1.0,1.0,2.0,3.0,Athletic Club,1.0,0.25,2.0,1.0,0.5,1.0,0.0,1.0,2.0,0.75,1.0,0.75,1.0,0.5,0.0,9,5
2021-09-18 16:30:00,140,2021.0,Elche CF,Levante UD,1.0,1.0,1.0,0.0,Ortiz,D,2.0,1-1,Elche CF,0.5,0.5,1.25,0.5,0.0,0.5,1.0,1.0,0.0,Levante UD,1.25,1.5,0.75,3.0,0.5,3.0,1.0,1.0,0.5,-0.75,0.0,-1.0,-0.5,0.5,0.5,9,5
2021-09-18 19:00:00,140,2021.0,Alaves,CA Osasuna,0.0,2.0,0.0,2.0,Hernández,A,2.0,0-2,Alaves,0.3333333333333333,2.6666666666666665,0.0,0.5,0.0,2.5,3.0,0.0,0.0,CA Osasuna,1.0,1.5,1.25,0.0,3.0,0.0,2.0,1.0,3.0,-0.6666666666666667,-2.5,1.1666666666666665,0.5,-1.25,-3.0,9,5
2021-09-19 12:00:00,140,2021.0,RCD Mallorca,Villarreal CF,0.0,0.0,0.0,0.0,Cerro,D,0.0,0-0,RCD Mallorca,0.75,0.75,1.75,1.0,1.0,0.5,0.0,2.0,3.0,Villarreal CF,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.08333333333333337,0.0,0.08333333333333337,-0.5,0.75,1.0,9,6
