id,date,league_id,home_team_id,away_team_id,home_elo,away_elo,h_rest_days,h_avg_xg_for_last_5,h_avg_xg_against_last_5,h_avg_ppda_last_5,h_avg_deep_last_5,h_avg_goals_scored_last_5,h_avg_goals_conceded_last_5,h_avg_points_last_5,h_xg_diff_last_5,a_rest_days,a_avg_xg_for_last_5,a_avg_xg_against_last_5,a_avg_ppda_last_5,a_avg_deep_last_5,a_avg_goals_scored_last_5,a_avg_goals_conceded_last_5,a_avg_points_last_5,a_xg_diff_last_5,elo_diff,rest_days_diff,h2h_home_pts,day_of_week,month,target_outcome,target_total_2_5,target_home_goals,target_away_goals
9916,2024-12-16 19:45:00,5,123,124,1838.68041992,1977.06323242,8.0,1.9661728,0.7067988799999999,11.546277777777778,5.6,1.6,0.8,2.4,1.2593739200000003,10.0,2.476976,0.6589447999999999,11.024545454545455,10.4,2.6,0.4,2.6,1.8180312,-138.3828125,-2.0,0.3333333333333333,0,12,0,1,0,6
1679,2024-12-16 20:00:00,1,24,7,1757.6986084,1732.55249023,8.0,2.85027,1.1704196000000002,7.8264440808269695,8.6,2.0,1.6,1.8,1.6798503999999999,7.0,1.4754308000000003,2.1238846000000002,11.981711525189786,7.4,1.4,1.8,1.4,-0.6484538,25.14611816999991,1.0,0.6666666666666666,0,12,1,0,1,1
6026,2024-12-18 20:00:00,3,65,76,1780.39892578,1500.0,4.0,2.2151056000000002,1.1135218,7.177450980392157,9.0,1.8,1.0,2.0,1.1015838000000002,3.0,3.102598,1.0760264,6.183273787664631,14.0,2.2,0.8,2.2,2.0265716,280.3989257799999,1.0,1.3333333333333333,2,12,0,1,2,4
3920,2024-12-18 20:30:00,2,50,39,1580.82543945,1613.3046875,4.0,0.8497555999999999,1.5066710000000003,18.449000278473964,4.4,1.0,1.8,0.8,-0.6569154000000004,5.0,1.0607124,1.2613751999999998,9.571410256410257,2.4,1.2,1.4,0.8,-0.2006627999999997,-32.479248050000024,-1.0,1.0,2,12,1,0,1,1
3921,2024-12-18 20:30:00,2,41,51,1731.36242676,1622.93579102,3.0,1.6998617999999996,1.0881024,10.758339967565973,8.4,1.6,1.6,1.0,0.6117593999999997,4.0,1.3445471999999998,1.1068298,8.893153873153874,4.0,1.2,1.8,0.8,0.23771739999999975,108.42663574000017,-1.0,1.3333333333333333,2,12,1,0,1,1
7814,2024-12-20 19:30:00,4,84,98,1500.0,1500.0,6.0,2.3216204,0.7190079599999999,6.170317558602389,14.0,2.0,1.0,2.0,1.6026124400000001,5.0,1.6502006000000002,1.7208918,12.45052380952381,6.4,1.6,2.0,1.4,-0.07069119999999973,0.0,1.0,1.3333333333333333,4,12,2,1,5,1
9917,2024-12-20 19:45:00,5,111,121,1615.46350098,1500.0,5.0,1.2590788000000004,2.362374,15.93798651476401,5.6,1.0,3.0,0.6,-1.1032951999999996,5.0,1.4574516,1.189644,14.483236714975845,8.6,1.4,1.0,1.2,0.26780760000000003,115.46350097999994,0.0,0.0,4,12,0,0,0,1
3922,2024-12-20 20:00:00,2,53,37,1712.10021973,1500.0,6.0,1.1227216,1.0977502000000001,14.333122529644271,7.2,1.6,1.6,1.4,0.024971399999999866,7.0,0.7788635999999998,1.4967698,18.120201238390095,0.8,0.6,2.0,0.8,-0.7179062000000003,212.10021972999994,-1.0,1.5,4,12,2,1,3,0
1680,2024-12-21 12:30:00,1,19,20,1803.11083984,1500.0,6.0,2.0079052,1.4736704,16.583909774436087,9.2,1.4,1.6,1.4,0.5342348000000001,5.0,1.6656796,2.213713,11.069501092001092,9.6,1.2,2.0,0.8,-0.5480333999999998,303.1108398399999,1.0,1.0,5,12,2,1,2,1
3925,2024-12-21 13:00:00,2,43,49,1617.68200684,1653.61804199,6.0,0.3989586,1.5026488,8.861687298575344,2.6,0.6,0.8,1.2,-1.1036902,6.0,1.1685226,2.0028230000000002,16.109827015090172,2.6,1.6,2.2,1.8,-0.8343004000000003,-35.93603514999995,0.0,0.3333333333333333,5,12,0,0,0,1
9920,2024-12-21 14:00:00,5,110,122,1725.5168457,1771.81860352,7.0,0.8476299999999999,1.0825428000000001,11.708254338254338,4.2,0.4,0.8,1.0,-0.23491280000000025,6.0,1.90759648,1.2052067999999998,9.697554047259928,4.0,1.8,1.4,2.0,0.7023896800000002,-46.30175781999992,1.0,1.3333333333333333,5,12,0,0,0,2
7819,2024-12-21 14:30:00,4,94,107,1500.0,1500.0,6.0,2.3633180000000005,1.4823948,11.041144805748386,10.0,2.4,1.6,2.0,0.8809232000000005,6.0,1.17773416,1.5060928,21.552813852813856,3.8,0.8,1.6,0.6,-0.32835864000000003,0.0,0.0,1.0,5,12,0,0,0,1
7817,2024-12-21 14:30:00,4,91,87,1623.30981445,1500.0,5.0,1.3281056,1.4585492,9.45908128908129,5.4,1.2,1.4,1.2,-0.1304436,7.0,1.804158,1.2137822,18.376427017255192,6.0,1.6,1.0,1.6,0.5903757999999999,123.30981444999998,-2.0,1.0,5,12,0,1,1,2
7816,2024-12-21 14:30:00,4,88,99,1500.0,1500.0,5.0,1.7947457999999998,1.5958446,10.279199134199134,7.8,2.2,1.2,2.0,0.1989011999999999,7.0,2.5232580000000002,0.8969307999999998,9.412111556064072,9.0,2.6,1.2,2.4,1.6263272000000004,0.0,-2.0,2.3333333333333335,5,12,0,1,1,3
7820,2024-12-21 14:30:00,4,96,92,1500.0,1628.99951172,6.0,1.447448,1.1395796000000002,14.241333857957898,6.8,1.4,0.8,2.0,0.3078683999999998,7.0,1.4848887999999998,1.4732695999999998,13.156706694271909,8.8,0.8,1.4,0.4,0.01161919999999994,-128.9995117200001,-1.0,1.0,5,12,2,1,4,1
7818,2024-12-21 14:30:00,4,106,93,1500.0,1605.49682617,7.0,0.770887,2.084136,13.59668830195146,3.6,0.6,2.8,0.0,-1.3132489999999999,7.0,0.9764630000000001,1.449709,24.4319015721121,4.6,0.6,1.4,1.0,-0.47324599999999983,-105.49682617000008,0.0,1.0,5,12,2,1,5,1
1684,2024-12-21 15:00:00,1,7,13,1734.92687988,1751.10705566,4.0,1.6143448,2.3603720000000004,12.13208746503941,7.0,1.6,2.0,1.4,-0.7460272000000003,6.0,1.3289819999999999,1.5887486000000002,10.483025559496147,7.4,1.4,2.0,1.0,-0.2597666000000003,-16.180175780000127,-2.0,1.3333333333333333,5,12,1,0,1,1
1683,2024-12-21 15:00:00,1,27,8,1595.27209473,1500.0,7.0,1.2443818,1.8835920000000006,12.315748792270533,5.4,0.8,1.2,0.8,-0.6392102000000006,7.0,1.7900858000000004,1.4798386000000001,11.208187867788592,8.2,2.0,2.0,1.0,0.3102472000000003,95.27209472999994,0.0,1.0,5,12,0,1,0,4
1681,2024-12-21 15:00:00,1,21,25,1746.15771484,1500.0,5.0,1.6198520000000003,2.0534589999999997,9.641345822480465,5.0,2.0,1.6,1.4,-0.4336069999999994,6.0,1.1816955999999998,1.4367488000000002,17.784575582369705,3.8,1.2,1.8,1.8,-0.2550532000000003,246.15771483999993,-1.0,2.3333333333333335,5,12,0,0,0,2
3924,2024-12-21 15:15:00,2,32,38,1500.0,1500.0,6.0,1.47796,1.3335352000000003,16.327830487033523,7.2,1.4,1.6,1.0,0.1444247999999997,5.0,1.298517,0.7671368,7.18499637721146,6.6,1.2,0.2,2.0,0.5313802,0.0,1.0,0.6666666666666666,5,12,2,0,2,0
9918,2024-12-21 17:00:00,5,113,118,1680.16442871,1828.77587891,5.0,1.0971151999999997,1.2661331999999996,10.225098648628059,4.8,1.0,0.6,1.4,-0.1690179999999999,7.0,1.5561719999999999,0.847683,12.785682249439365,5.4,1.2,0.6,2.0,0.7084889999999999,-148.61145020000004,-2.0,0.6666666666666666,5,12,0,1,1,2
7815,2024-12-21 17:30:00,4,101,95,1500.0,1680.73535156,7.0,1.2177014000000004,1.1085808000000001,12.7518315018315,7.4,2.4,1.0,2.6,0.10912060000000023,7.0,2.10306,1.3850508,15.246978058958135,7.4,1.4,1.6,1.6,0.7180092000000002,-180.73535156000003,0.0,2.3333333333333335,5,12,2,1,5,1
3926,2024-12-21 17:30:00,2,30,34,1666.91931152,1500.0,7.0,0.9941899200000002,1.7690608,12.757607609781521,3.8,1.0,1.8,0.8,-0.7748708799999999,6.0,1.289511,0.9933326000000001,11.044493165138327,3.6,1.6,0.6,2.6,0.29617839999999995,166.91931152000006,1.0,1.3333333333333333,5,12,0,1,1,2
1682,2024-12-21 17:30:00,1,1,4,1760.0369873,1975.82470703,6.0,1.957096,1.2890153999999998,18.23432293954033,6.2,1.8,1.2,1.8,0.6680806000000001,7.0,2.4736599999999997,0.43555259999999973,9.613032581453634,11.4,2.2,0.6,2.2,2.0381074,-215.78771972999994,-1.0,0.0,5,12,0,1,1,5
9919,2024-12-21 19:45:00,5,132,123,1619.23986816,1825.10705566,6.0,1.110566,1.540801,11.09182267679861,3.8,1.2,1.4,1.6,-0.43023500000000015,5.0,1.413173,1.11856808,12.603321256038647,5.2,1.2,1.8,1.8,0.29460492000000005,-205.8671875,1.0,1.3333333333333333,5,12,0,1,1,2
3923,2024-12-21 20:00:00,2,47,46,1902.88085938,1500.0,6.0,2.6418480000000004,1.5631306,7.940410285747815,12.2,2.0,1.6,1.0,1.0787174000000004,6.0,2.114454,0.5665576,13.39257142857143,7.4,2.6,0.8,3.0,1.5478964,402.88085937999995,0.0,3.0,5,12,0,1,1,2
9923,2024-12-22 11:30:00,5,112,117,1745.78613281,1500.0,6.0,1.0723421999999996,1.5801596,9.832403940886701,5.2,1.2,1.8,0.6,-0.5078174000000004,6.0,1.084225,2.808284,20.34761390999781,3.2,1.8,2.2,1.2,-1.724059,245.78613281000003,0.0,1.5,6,12,2,1,5,0
3931,2024-12-22 13:00:00,2,39,35,1614.63745117,1616.27770996,3.0,1.2893063999999999,1.0414271999999998,9.776864801864802,3.6,1.2,1.4,0.8,0.24787920000000008,6.0,0.9975518000000001,1.6044131999999998,10.543055555555556,3.0,1.0,1.8,0.6,-0.6068613999999997,-1.6402587899999617,-3.0,0.0,6,12,1,1,2,2
1685,2024-12-22 14:00:00,1,10,14,1712.03271484,1899.88891602,7.0,0.9718076,1.2769648,14.60164021164021,5.4,0.8,0.8,1.2,-0.3051572,6.0,3.1527579999999995,1.7334120000000002,8.84842765125374,12.8,3.2,1.2,3.0,1.4193459999999993,-187.85620117999997,1.0,1.3333333333333333,6,12,1,0,0,0
9924,2024-12-22 14:00:00,5,131,120,1564.7487793,1608.8449707,7.0,1.0852634,1.7416592000000002,15.581731601731601,5.8,1.0,2.0,0.4,-0.6563958000000001,8.0,2.0548239999999995,1.6733082000000004,15.182209231518694,5.0,1.2,1.4,1.0,0.3815157999999992,-44.09619139999995,-1.0,1.0,6,12,2,1,2,1
1687,2024-12-22 14:00:00,1,12,16,1649.06396484,1500.0,7.0,1.2534582,2.597808,13.421554354401746,3.2,1.4,2.6,0.8,-1.3443498,7.0,1.1531875999999999,1.6453555999999998,10.60699741503517,7.4,1.6,2.6,0.6,-0.49216799999999994,149.06396483999993,0.0,2.0,6,12,0,1,0,3
1686,2024-12-22 14:00:00,1,3,2,1767.05883789,1571.14221191,7.0,0.8787459999999999,1.5959120000000002,19.954392481630332,4.4,1.6,1.8,1.2,-0.7171660000000003,6.0,1.2088702,3.459582,19.150113453374324,5.0,0.8,3.0,0.2,-2.2507118000000004,195.91662597999994,1.0,2.0,6,12,1,0,0,0
1688,2024-12-22 14:00:00,1,17,24,1500.0,1755.43481445,6.0,1.3606265999999998,1.4020098,10.799047619047617,5.6,1.8,1.4,1.4,-0.041383200000000286,5.0,2.761486,1.2211256000000001,8.364659183801798,9.4,1.8,1.2,2.0,1.5403604,-255.43481444999998,1.0,1.3333333333333333,6,12,0,1,0,3
7821,2024-12-22 14:30:00,4,103,104,1520.72375488,1500.0,8.0,0.8160618,1.9678280000000001,16.825692307692307,4.2,0.4,1.2,0.4,-1.1517662000000002,7.0,1.2988098000000001,2.663084,26.34025078369906,3.6,1.2,3.8,0.0,-1.3642741999999999,20.723754879999888,1.0,1.0,6,12,2,0,2,0
3930,2024-12-22 15:15:00,2,44,48,1947.65539551,1659.88769531,7.0,2.05167,0.8991770000000001,11.553333333333333,7.4,2.4,1.0,2.0,1.152493,7.0,0.8649205999999999,1.2509034,12.213704678362573,4.6,1.2,1.2,1.4,-0.3859828000000002,287.76770020000004,0.0,2.3333333333333335,6,12,2,1,4,2
7822,2024-12-22 16:30:00,4,100,86,1668.52026367,1500.0,8.0,1.6664087999999997,2.1393180000000003,19.23607226107226,6.4,3.0,1.6,2.4,-0.4729092000000006,7.0,0.9853128,1.7261320000000002,12.555714285714286,4.8,1.6,1.2,1.2,-0.7408192000000002,168.52026367000008,1.0,0.3333333333333333,6,12,0,1,1,3
1689,2024-12-22 16:30:00,1,9,5,1821.60302734,1991.49658203,6.0,2.4174768,2.1711419999999997,14.344818884818883,8.8,2.6,1.2,1.4,0.24633480000000052,8.0,2.7790980000000003,1.351001,10.02231798702387,9.0,2.4,1.4,2.2,1.4280970000000004,-169.89355468999997,-2.0,1.0,6,12,0,1,3,6
9921,2024-12-22 17:00:00,5,126,129,1919.12023926,1664.52624512,8.0,2.383638,1.0016186,12.55936507936508,5.2,2.0,0.6,3.0,1.3820194,8.0,0.6843866000000001,1.358161,12.76126050420168,1.8,1.2,1.4,1.0,-0.6737743999999999,254.59399413999995,0.0,3.0,6,12,2,1,3,2
3927,2024-12-22 17:30:00,2,54,50,1608.8581543,1579.85473633,7.0,1.0256476,1.7670979999999996,11.766455182072828,4.8,1.8,1.2,2.0,-0.7414503999999995,3.0,1.0679858,1.4741310000000003,16.92471456418825,6.0,1.0,1.4,1.0,-0.4061452000000003,29.0034179700001,4.0,1.0,6,12,2,0,1,0
3928,2024-12-22 17:30:00,2,55,41,1583.5760498,1726.75671387,6.0,0.7614040000000001,1.6938988000000001,13.629981566234425,2.8,0.6,1.4,1.4,-0.9324948000000001,3.0,1.9170917999999997,1.3378121999999997,11.951673300899307,8.6,1.2,1.8,0.6,0.5792796,-143.18066407000015,3.0,1.0,6,12,0,1,2,5
9922,2024-12-22 19:45:00,5,133,115,1642.48425293,1859.18273926,7.0,1.2264438,1.398908,11.373908008156224,6.6,0.8,1.4,0.4,-0.17246420000000007,8.0,1.2941698000000001,0.6111880000000001,11.705804093567249,4.6,1.4,1.0,1.4,0.6829818000000001,-216.69848633000015,-1.0,1.0,6,12,0,1,1,2
3929,2024-12-22 20:00:00,2,36,51,1500.0,1627.90344238,7.0,1.5010553999999998,1.3167752,10.071909421647963,4.6,1.6,2.2,1.0,0.1842801999999999,3.0,1.1880072,1.3622238,9.055831935831936,4.4,1.2,1.4,1.0,-0.17421660000000005,-127.90344237999989,4.0,2.0,6,12,1,0,1,1
9925,2024-12-23 17:30:00,5,109,128,1798.89904785,1663.26391602,8.0,1.1592046,1.1438484,15.67346132128741,4.4,1.4,0.4,2.4,0.015356200000000042,9.0,1.0097552,1.4750678000000002,13.408805633364457,4.2,1.0,1.8,0.8,-0.4653126000000001,135.6351318300001,-1.0,2.3333333333333335,0,12,0,1,1,2
9926,2024-12-23 19:45:00,5,124,136,1989.63000488,1577.13696289,7.0,2.605924,0.7219382,12.541428571428572,8.8,3.2,0.4,2.6,1.8839858,8.0,1.1849664,0.9392082,10.432564836003051,6.2,1.2,1.2,1.2,0.24575819999999993,412.49304198999994,-1.0,1.0,0,12,2,0,2,0
1693,2024-12-26 12:30:00,1,20,10,1500.0,1715.51074219,5.0,1.4531356,1.9647910000000004,13.665176767676769,7.6,1.4,1.6,0.8,-0.5116554000000004,3.0,1.012773,1.3554068000000001,15.265132275132274,4.0,0.8,0.8,1.2,-0.3426338000000002,-215.51074218999997,2.0,3.0,3,12,1,0,1,1
1695,2024-12-26 15:00:00,1,25,9,1500.0,1812.64624023,5.0,1.2940478,1.2585176,16.499608262108268,5.0,1.6,1.2,2.4,0.035530199999999956,3.0,1.9970687999999999,2.779772,12.992511192511193,8.8,2.4,2.4,0.8,-0.7827032,-312.6462402300001,2.0,0.0,3,12,2,0,1,0
1696,2024-12-26 15:00:00,1,2,7,1577.44348145,1733.80700684,4.0,0.9569063999999999,3.072422,16.680882684143555,4.4,0.4,2.4,0.4,-2.1155156,5.0,1.6716540000000002,2.329568,11.205865242817188,7.2,1.4,2.2,1.0,-0.6579139999999999,-156.36352538999995,-1.0,1.3333333333333333,3,12,0,0,0,1
1690,2024-12-26 15:00:00,1,24,1,1774.12890625,1751.56005859,4.0,2.744834,1.4320736000000003,8.726942062213707,7.8,2.2,0.8,2.6,1.3127603999999997,4.0,1.9552619999999998,1.2909733999999997,18.530686575903967,6.4,1.6,1.8,1.6,0.6642886000000001,22.568847660000074,0.0,2.0,3,12,1,0,0,0
1694,2024-12-26 15:00:00,1,8,19,1500.0,1813.49121094,5.0,2.1372958000000004,1.5041278,11.77116427432217,9.8,2.8,1.6,1.6,0.6331680000000004,5.0,1.8109712000000002,1.3700503999999998,18.77533834586466,8.4,1.4,1.4,1.8,0.44092080000000045,-313.49121094,0.0,2.0,3,12,2,1,3,0
1691,2024-12-26 15:00:00,1,14,3,1896.41088867,1760.75756836,4.0,2.8926239999999996,1.7539766000000003,8.13538417299287,10.6,2.8,1.0,2.6,1.1386473999999993,4.0,0.9858244,1.3841122000000001,22.298836926074777,4.8,1.4,1.0,1.4,-0.3982878000000001,135.65332031000003,0.0,2.3333333333333335,3,12,0,1,1,2
1697,2024-12-26 17:30:00,1,16,17,1500.0,1500.0,4.0,1.1124436,1.6596600000000001,10.651495022690673,6.4,1.4,2.4,0.6,-0.5472164000000002,4.0,1.5638685999999997,1.3702438000000001,9.868612836438922,7.4,1.6,1.8,1.2,0.1936247999999996,0.0,0.0,0.0,3,12,2,0,2,0
1692,2024-12-26 20:00:00,1,5,12,2000.45349121,1632.71655273,4.0,3.2831339999999996,1.258817,10.609585891533154,10.4,3.2,2.0,2.2,2.0243169999999995,4.0,1.2175968,2.2615540000000003,13.133591391438781,3.2,1.2,2.8,0.8,-1.0439572000000004,367.73693847999994,0.0,3.0,3,12,2,1,3,1
1699,2024-12-27 19:30:00,1,13,21,1752.44787598,1732.36254883,6.0,1.3516219999999999,1.4523086,9.120863397333986,9.0,1.2,2.0,0.6,-0.10068660000000018,6.0,1.5050248000000002,1.9274183999999999,9.022455267757826,7.0,2.0,2.0,1.2,-0.4223935999999997,20.085327150000012,0.0,1.6666666666666667,4,12,1,0,0,0
1698,2024-12-27 20:15:00,1,4,27,1984.52258301,1587.00390625,6.0,2.752496,0.6759653999999997,10.073032581453635,8.8,2.6,0.8,2.2,2.0765306,6.0,1.0598078,2.27654,11.64499780412824,4.6,0.6,1.8,0.6,-1.2167321999999998,397.51867676000006,0.0,1.0,4,12,2,0,1,0
9930,2024-12-28 14:00:00,5,117,133,1500.0,1638.52661133,6.0,1.0183594,3.660712,22.47381711855396,3.2,1.4,3.0,0.6,-2.6423526,5.0,1.2736026000000003,1.681854,12.212504499384295,8.2,1.0,1.6,0.4,-0.4082513999999997,-138.52661132999992,1.0,1.0,5,12,2,1,2,1
9928,2024-12-28 14:00:00,5,129,113,1662.33508301,1673.78601074,5.0,0.8059412,1.4911090000000002,14.567927170868348,2.4,1.4,1.8,0.8,-0.6851678000000002,6.0,1.0307963999999998,1.2761651999999997,11.217691241220653,5.2,1.0,0.8,1.2,-0.24536879999999983,-11.450927729999876,-1.0,1.0,5,12,0,1,1,2
9927,2024-12-28 17:00:00,5,120,124,1600.62451172,1990.84606934,6.0,2.1991879999999995,1.4287362000000003,10.432209231518694,5.8,0.8,1.2,0.8,0.7704517999999991,4.0,2.316678,0.5674034,11.531428571428572,8.8,3.4,0.4,2.6,1.7492746000000001,-390.2215576199999,2.0,0.3333333333333333,5,12,0,1,0,3
9929,2024-12-28 19:45:00,5,123,126,1828.20593262,1921.31152344,7.0,1.5690529999999998,1.18735068,10.822513175230567,5.0,1.4,2.0,1.8,0.3817023199999998,6.0,2.47942,1.0634446,13.116507936507935,5.0,2.2,0.8,3.0,1.4159754000000002,-93.10559081999986,1.0,1.0,5,12,1,0,1,1
9934,2024-12-29 11:30:00,5,128,110,1675.60961914,1713.1628418,5.0,0.9996964,1.4655238000000002,14.440287114845939,5.0,1.2,1.6,1.4,-0.4658274000000001,7.0,0.846965,1.1275248000000002,11.795527065527066,5.0,0.4,0.8,1.0,-0.28055980000000025,-37.553222660000074,-2.0,0.3333333333333333,6,12,1,1,2,2
9933,2024-12-29 14:00:00,5,118,131,1833.14099121,1572.96923828,7.0,1.639704,0.6944042000000001,12.185682249439363,5.6,1.4,0.6,2.4,0.9452997999999999,7.0,1.1366154000000002,2.0777448,18.243636363636362,4.6,1.2,1.8,1.0,-0.9411293999999999,260.17175293000014,0.0,3.0,6,12,2,0,1,0
1703,2024-12-29 14:30:00,1,12,20,1631.34838867,1500.0,2.0,1.0802798,2.197654,25.849380865122992,2.6,1.2,2.6,0.8,-1.1173742,3.0,1.8080626000000002,1.3553408,12.6610101010101,10.4,1.6,1.4,1.0,0.4527218000000002,131.34838867000008,-1.0,0.0,6,12,0,0,0,2
1700,2024-12-29 15:00:00,1,1,2,1753.85998535,1572.00146484,3.0,1.5960851999999999,1.5271535999999997,19.128737258165174,5.8,1.4,1.6,1.6,0.0689316000000002,3.0,1.2095786,3.078672,15.864895223328508,5.4,0.2,2.4,0.2,-1.8690934000000001,181.85852051000006,0.0,3.0,6,12,2,1,2,1
1704,2024-12-29 15:00:00,1,9,16,1804.48583984,1500.0,3.0,2.0064128000000006,2.7252599999999996,10.210972730972731,9.2,2.2,2.4,0.6,-0.718847199999999,2.0,1.1045346,1.1156332,10.493756927452576,5.6,1.4,1.6,1.2,-0.011098599999999958,304.4858398399999,1.0,0.0,6,12,1,1,2,2
1701,2024-12-29 15:00:00,1,10,25,1722.28210449,1500.0,3.0,0.8244108000000001,1.5907088000000003,17.909980759980762,2.6,1.0,1.0,1.2,-0.7662980000000001,3.0,1.2009097999999998,1.3774794,18.555377492877497,5.4,1.6,1.2,2.4,-0.1765696000000001,222.28210448999994,0.0,2.3333333333333335,6,12,0,0,0,2
1702,2024-12-29 15:00:00,1,3,24,1773.47399902,1771.82910156,3.0,1.0271344,1.4931922,23.60574229691877,4.2,1.6,1.0,1.8,-0.46605779999999997,3.0,2.36941,1.3588800000000003,7.861146855242031,9.0,1.4,0.4,2.2,1.0105299999999995,1.6448974600000383,0.0,1.0,6,12,1,1,2,2
9932,2024-12-29 17:00:00,5,115,109,1863.14038086,1786.5534668,6.0,1.4966318,0.753036,10.513804093567249,4.8,1.4,1.2,1.4,0.7435958,5.0,1.3659762,1.1975452,13.487097684923771,5.4,1.4,0.8,1.8,0.168431,76.58691406000003,1.0,3.0,6,12,1,1,2,2
1705,2024-12-29 17:15:00,1,7,5,1739.24890137,2001.8215332,3.0,1.804798,1.9693640000000001,12.210627147579093,7.8,1.2,1.2,1.6,-0.1645660000000002,2.0,3.025334,0.995041,10.049412731359993,13.0,3.2,1.8,2.2,2.030293,-262.57263182999986,1.0,0.3333333333333333,6,12,0,1,0,5
9931,2024-12-29 19:45:00,5,121,112,1500.0,1754.20727539,9.0,1.1772536,0.9388124,13.666570048309179,7.0,1.0,0.4,1.6,0.23844120000000002,7.0,1.9701061999999994,1.2697544,10.176403940886702,8.4,1.8,1.2,1.2,0.7003517999999993,-254.20727538999995,2.0,2.3333333333333335,6,12,1,0,1,1
9936,2024-12-30 17:30:00,5,136,132,1575.92102051,1614.12768555,6.0,0.9837516,1.1112541999999999,12.118749046529366,5.6,1.0,1.4,1.0,-0.1275025999999999,8.0,1.0450139999999999,1.8087475999999998,12.583463543671675,3.2,1.2,1.6,1.4,-0.7637335999999999,-38.20666503999996,-2.0,1.0,0,12,2,0,2,0
1707,2024-12-30 19:45:00,1,27,14,1586.19128418,1883.69445801,2.0,0.9829201399999998,2.3562900000000004,13.982906300860265,3.6,0.6,1.8,0.6,-1.3733698600000006,4.0,2.8139979999999998,1.934746,9.889297216471132,11.0,2.4,1.4,2.0,0.8792519999999997,-297.50317383000015,-2.0,1.0,0,12,2,0,2,0
9935,2024-12-30 19:45:00,5,122,111,1782.15917969,1610.78466797,9.0,1.83368448,1.0453800000000002,9.586554047259929,4.2,1.6,1.0,2.0,0.7883044799999999,10.0,1.2818852,2.0833159999999995,15.855158231935727,6.2,0.8,2.6,0.6,-0.8014307999999994,171.37451171999987,-1.0,1.3333333333333333,0,12,0,1,2,3
1706,2024-12-30 19:45:00,1,19,13,1802.54943848,1750.12683105,4.0,1.680987,1.5459063999999998,15.198195488721803,8.0,1.4,1.4,1.8,0.13508060000000022,3.0,1.2447259999999998,1.4575614000000001,9.072781555901761,10.0,1.0,1.8,0.6,-0.21283540000000034,52.42260742999997,1.0,2.0,0,12,1,1,2,2
1708,2024-12-30 20:00:00,1,17,8,1500.0,1500.0,4.0,1.2833218,1.3821918,9.07106381683108,5.8,0.8,2.2,0.6,-0.09887000000000001,4.0,2.6988320000000003,1.0900421999999999,11.09259284575074,13.4,3.2,1.4,2.0,1.6087898000000005,0.0,0.0,1.0,0,12,0,0,0,2
1709,2025-01-01 17:30:00,1,21,4,1734.68359375,1985.33520508,4.0,1.2535014,2.0129833999999995,10.027342485802938,6.6,1.2,1.8,0.8,-0.7594819999999995,4.0,2.38555,0.44455393999999987,8.958746867167921,10.0,1.8,0.4,2.2,1.94099606,-250.65161132999992,0.0,0.3333333333333333,2,1,0,1,1,3
6027,2025-01-03 20:00:00,3,67,62,1671.20947266,1661.25073242,14.0,1.9664439999999999,1.8968988000000002,11.180496010885026,7.6,1.8,2.0,1.6,0.06954519999999964,14.0,0.8844132,0.8454200000000001,14.815555555555557,4.2,1.4,0.8,1.2,0.03899319999999995,9.958740239999997,0.0,2.0,4,1,2,1,3,2
3932,2025-01-03 20:00:00,2,39,44,1612.65710449,1949.76184082,12.0,1.2241544000000002,1.1395312,8.290198135198136,3.8,0.8,1.4,0.4,0.08462320000000023,12.0,2.085838,1.1597534,12.01469696969697,7.0,2.6,1.4,2.0,0.9260845999999998,-337.10473633000015,0.0,1.3333333333333333,4,1,0,1,1,2
1716,2025-01-04 12:30:00,1,9,8,1799.62744141,1500.0,5.0,2.338492,2.1979674,11.82929631771737,8.2,2.6,2.6,0.8,0.1405246,4.0,2.843198,0.8446562,12.263299916457811,13.8,3.0,0.8,2.4,1.9985418000000001,299.6274414100001,1.0,1.0,5,1,0,1,1,2
9938,2025-01-04 14:00:00,5,131,129,1570.87841797,1653.36743164,6.0,0.6525720000000002,2.4638104,18.893819513819516,4.0,1.2,1.8,1.0,-1.8112383999999997,7.0,1.0579454,1.675989,11.233809523809523,4.0,1.4,2.0,0.6,-0.6180436,-82.48901366999985,-1.0,2.0,5,1,1,0,1,1
1713,2025-01-04 15:00:00,1,1,14,1756.65026855,1864.34838867,6.0,1.8760751999999996,1.6765179999999997,17.82140806561859,6.6,1.6,1.8,1.6,0.19955719999999988,4.0,1.9686219999999999,1.852904,9.186982401656318,11.0,1.4,1.6,1.4,0.11571799999999977,-107.69812012000011,2.0,0.3333333333333333,5,1,1,0,1,1
1711,2025-01-04 15:00:00,1,24,10,1773.63903809,1709.59802246,6.0,2.0553619999999997,1.4264064,8.532859014050965,9.0,1.6,0.8,1.8,0.6289555999999996,6.0,0.7940992,1.6438928000000002,16.132665945165947,3.6,1.0,0.6,1.2,-0.8497936000000001,64.04101562999995,0.0,2.0,5,1,2,0,1,0
1710,2025-01-04 15:00:00,1,19,12,1799.41162109,1627.46325684,4.0,1.413635,1.5069827999999998,14.967142857142852,8.4,1.2,1.6,1.4,-0.09334779999999987,6.0,0.8925737999999999,1.9382259999999998,26.898745656411556,2.8,0.6,2.8,0.2,-1.0456522,171.94836424999994,-2.0,2.0,5,1,2,1,2,1
